#CaseId,R.type,R.c.lat,R.c.lon,R.dir.head,R.dir.speed,R.Box.topleft.lat,R.Box.topleft.lon,R.Box.BottomRight.lat,R.Box.BottomRight.lon,Name,SearchScheme,CategoriesOff,CategoriesOn,SliceSize,ExtendedConfig,Language
1940,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ALH,9010,10,,
1941,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ALJ,9011,10,,
1942,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AIMA,10001,10,,
1943,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AIMB,10002,10,,
1944,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AIMC,10003,10,,
1945,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AIMD,10005,10,,
1946,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AIME,10007,10,,
1947,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AIF,10009,10,,
1948,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AIG,10010,10,,
1949,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AII,10011,10,,
1950,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,AIMF,10012,10,,
1951,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ACMA,11001,10,,
1952,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ACA,11002,10,,
1953,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ACB,11003,10,,
1954,1,28.5647,-81.3926,,,,,,,,atlasbook-standard,ACD,11005,10,,
1955,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AE,1000,10,,
1956,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMA,1002,10,,
1957,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMB,1003,10,,
1958,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMC,1004,10,,
1959,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMD,1005,10,,
1960,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEME,1008,10,,
1961,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AED,1009,10,,
1962,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMF,1010,10,,
1963,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMG,1011,10,,
1964,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMH,1012,10,,
1965,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEF,1014,10,,
1966,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEYE,1015,10,,
1967,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEYG,1017,10,,
1968,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMI,1019,10,,
1969,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEG,1020,10,,
1970,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEH,1021,10,,
1971,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEI,1022,10,,
1972,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMJ,1023,10,,
1973,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
1974,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEML,1033,10,,
1975,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEJ,1025,10,,
1976,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEYL,1026,10,,
1977,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEK,1028,10,,
1978,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMM,1029,10,,
1979,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEL,1031,10,,
1980,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMN,1035,10,,
1981,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEYN,1036,10,,
1982,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEYO,1037,10,,
1983,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEMO,1038,10,,
1984,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEYP,1039,10,,
1985,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
1986,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ACC,11004,10,,
1987,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AHA,3001,10,,
1988,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AHMA,3002,10,,
1989,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AKMC,4001,10,,
1990,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AHC,3003,10,,
1991,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AKA,4002,10,,
1992,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AKB,4003,10,,
1993,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AKC,4004,10,,
1994,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AKMA,4005,10,,
1995,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AKMB,4006,10,,
1996,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AKE,4007,10,,
1997,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AKF,4008,10,,
1998,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AKG,4009,10,,
1999,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AKH,4010,10,,
2000,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AID,5001,10,,
2001,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AIC,5002,10,,
2002,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AIE,5003,10,,
2003,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AFC,5005,10,,
2004,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABMA,6001,10,,
2005,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABMC,6004,10,,
2006,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABC,6005,10,,
2007,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABD,6006,10,,
2008,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABE,6007,10,,
2009,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABF,6008,10,,
2010,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABMD,6009,10,,
2011,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABI,6010,10,,
2012,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABME,6011,10,,
2013,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABMF,6012,10,,
2014,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ABJ,6013,10,,
2015,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AAMA,7001,10,,
2016,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AAMB,7002,10,,
2017,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AAMC,7003,10,,
2018,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AFMA,8004,10,,
2019,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AFMB,8005,10,,
2020,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AFA,8006,10,,
2021,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AFB,8009,10,,
2022,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AFD,8011,10,,
2023,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AFMC,8012,10,,
2024,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ALA,9001,10,,
2025,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ALB,9003,10,,
2026,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ALC,9004,10,,
2027,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ALD,9005,10,,
2028,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ALE,9006,10,,
2029,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ALF,9008,10,,
2030,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ALG,9009,10,,
2031,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ALH,9010,10,,
2032,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ALJ,9011,10,,
2033,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AIMA,10001,10,,
2034,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AIMB,10002,10,,
2035,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AIMC,10003,10,,
2036,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AIMD,10005,10,,
2037,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AIME,10007,10,,
2038,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AIF,10009,10,,
2039,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AIG,10010,10,,
2040,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AII,10011,10,,
2041,1,21.329,-157.8584,,,,,,,,atlasbook-standard,AIMF,10012,10,,
2042,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ACMA,11001,10,,
2043,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ACA,11002,10,,
2044,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ACB,11003,10,,
2045,1,21.329,-157.8584,,,,,,,,atlasbook-standard,ACD,11005,10,,
2046,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AE,1000,10,,
2047,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AED,1009,10,,
2048,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEF,1014,10,,
2049,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEG,1020,10,,
2050,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEH,1021,10,,
2051,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEI,1022,10,,
2052,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEJ,1025,10,,
2053,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEK,1028,10,,
2054,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEL,1031,10,,
2055,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEYE,1015,10,,
2056,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEYF,1016,10,,
2057,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEYG,1017,10,,
2058,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
2059,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEYL,1026,10,,
2060,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEYN,1036,10,,
2061,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEYO,1037,10,,
2062,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEYP,1039,10,,
2063,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
2064,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AHA,3001,10,,
2065,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AHC,3003,10,,
2066,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AHD,3004,10,,
2067,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AKA,4002,10,,
2068,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AKB,4003,10,,
2069,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AKC,4004,10,,
2070,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AKE,4007,10,,
2071,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AKF,4008,10,,
2072,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AKG,4009,10,,
2073,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AKH,4010,10,,
2074,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ABB,6003,10,,
2075,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ABC,6005,10,,
2076,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ABD,6006,10,,
2077,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ABE,6007,10,,
2078,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ABF,6008,10,,
2079,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ABI,6010,10,,
2080,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ABJ,6013,10,,
2081,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ABK,6014,10,,
2082,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AFA,8006,10,,
2083,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AFB,8009,10,,
2084,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AFC,5005,10,,
2085,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AFD,8011,10,,
2086,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ALA,9001,10,,
2087,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ALB,9003,10,,
2088,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ALC,9004,10,,
2089,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ALD,9005,10,,
2090,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ALE,9006,10,,
2091,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ALF,9008,10,,
2092,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ALG,9009,10,,
2093,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ALH,9010,10,,
2094,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ALJ,9011,10,,
2095,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AIC,5002,10,,
2096,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AID,5001,10,,
2097,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AIE,5003,10,,
2098,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AIF,10009,10,,
2099,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AIG,10010,10,,
2100,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,AII,10011,10,,
2101,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ACA,11002,10,,
2102,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ACB,11003,10,,
2103,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ACC,11004,10,,
2104,1,40.7249,-73.9984,,,,,,,,atlasbook-standard,ACD,11005,10,,
2105,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AE,1000,10,,
2106,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AED,1009,10,,
2107,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEF,1014,10,,
2108,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEG,1020,10,,
2109,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEH,1021,10,,
2110,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEI,1022,10,,
2111,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEJ,1025,10,,
2112,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEK,1028,10,,
2113,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEL,1031,10,,
2114,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEYE,1015,10,,
2115,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEYG,1017,10,,
2116,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
2117,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEYL,1026,10,,
2118,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEYO,1037,10,,
2119,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEYP,1039,10,,
2120,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
2121,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AHA,3001,10,,
2122,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AHC,3003,10,,
2123,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AHD,3004,10,,
2124,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AKA,4002,10,,
2125,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AKB,4003,10,,
2126,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AKC,4004,10,,
2127,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AKE,4007,10,,
2128,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AKF,4008,10,,
2129,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AKG,4009,10,,
2130,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AKH,4010,10,,
2131,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ABB,6003,10,,
2132,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ABC,6005,10,,
2133,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ABD,6006,10,,
2134,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ABI,6010,10,,
2135,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ABJ,6013,10,,
2136,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AFA,8006,10,,
2137,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AFB,8009,10,,
2138,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AFC,5005,10,,
2139,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AFD,8011,10,,
2140,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ALA,9001,10,,
2141,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ALB,9003,10,,
2142,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ALC,9004,10,,
2143,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ALD,9005,10,,
2144,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ALE,9006,10,,
2145,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ALF,9008,10,,
2146,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ALG,9009,10,,
2147,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ALH,9010,10,,
2148,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ALJ,9011,10,,
2149,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AIC,5002,10,,
2150,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AID,5001,10,,
2151,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AIE,5003,10,,
2152,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AIF,10009,10,,
2153,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AIG,10010,10,,
2154,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,AII,10011,10,,
2155,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ACA,11002,10,,
2156,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ACB,11003,10,,
2157,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ACC,11004,10,,
2158,1,61.1618,-149.8474,,,,,,,,atlasbook-standard,ACD,11005,10,,
2159,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AE,1000,10,,
2160,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AED,1009,10,,
2161,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEF,1014,10,,
2162,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEG,1020,10,,
2163,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEH,1021,10,,
2164,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEI,1022,10,,
2165,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEJ,1025,10,,
2166,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEK,1028,10,,
2167,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEL,1031,10,,
2168,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEYE,1015,10,,
2169,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEYF,1016,10,,
2170,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEYG,1017,10,,
2171,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEYJ,1024,10,,
2172,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEYL,1026,10,,
2173,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEYN,1036,10,,
2174,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEYO,1037,10,,
2175,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEYP,1039,10,,
2176,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AEYQ,1041,10,,
2177,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AHA,3001,10,,
2178,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AHC,3003,10,,
2179,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AKA,4002,10,,
2180,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AKB,4003,10,,
2181,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AKC,4004,10,,
2182,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AKE,4007,10,,
2183,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AKF,4008,10,,
2184,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AKG,4009,10,,
2185,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AKH,4010,10,,
2186,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ABB,6003,10,,
2187,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ABC,6005,10,,
2188,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ABD,6006,10,,
2189,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ABE,6007,10,,
2190,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ABF,6008,10,,
2191,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ABI,6010,10,,
2192,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ABJ,6013,10,,
2193,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ABK,6014,10,,
2194,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AFA,8006,10,,
2195,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AFB,8009,10,,
2196,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AFC,5005,10,,
2197,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AFD,8011,10,,
2198,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ALA,9001,10,,
2199,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ALB,9003,10,,
2200,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ALC,9004,10,,
2201,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ALD,9005,10,,
2202,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ALE,9006,10,,
2203,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ALF,9008,10,,
2204,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ALG,9009,10,,
2205,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ALH,9010,10,,
2206,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ALJ,9011,10,,
2207,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AIC,5002,10,,
2208,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AID,5001,10,,
2209,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AIE,5003,10,,
2210,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AIF,10009,10,,
2211,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AIG,10010,10,,
2212,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,AII,10011,10,,
2213,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ACA,11002,10,,
2214,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ACB,11003,10,,
2215,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ACC,11004,10,,
2216,1,32.7138,-117.1542,,,,,,,,atlasbook-standard,ACD,11005,10,,
